TICKER,ISIN,SECTOR
TIPSFILMS,INE0LQS01015,Consumer Discretionary
SRSOLTD,INE0MNV01014,Services
TLL,INE0MKA01014,Healthcare
REETECH,INE0MKO01015,Energy
CARGOTRANS,INE0M4L01013,Services
CNCRD,INE0N0J01014,Industrials
INA,INE0LGX01016,Utilities
CARGOSOL,INE0KZM01011,Services
STML,INE0MSK01016,Telecommunication
VEDANTASSET,INE0NC801013,Financial Services
MAAGHADV,INE0KY201021,Consumer Discretionary
SECURCRED,INE195Y01010,Services
EMIL,INE02YR01019,Consumer Discretionary
HDFCLOWVOL,INF179KC1HU8,-
HDFCMOMENT,INF179KC1HV6,-
PPLPHARMA,INE0DK501011,Healthcare
DCI,INE0A1101019,Information Technology
PACE,INE0N1L01018,Consumer Discretionary
TRACXN,INE0HMF01019,Services
NARMADA,INE117Z01011,Fast Moving Consumer Goods
INFOBEAN,INE344S01016,Information Technology
HPIL,INE05X901010,Commodities
DCXINDIA,INE0KL801015,Industrials
DAPS,INE975Z01012,Consumer Discretionary
FUSION,INE139R01012,Financial Services
BIKAJI,INE00E101023,Fast Moving Consumer Goods
MEDANTA,INE474Q01031,Healthcare
TECHNOPACK,INE0MXP01015,Consumer Discretionary
ACI,INE128X01021,Commodities
FIVESTAR,INE128S01021,Financial Services
KAYNES,INE918Z01012,Industrials
HDFCNIFIT,INF179KC1IA8,-
HDFCPVTBAN,INF179KC1HZ7,-
INOXGREEN,INE510W01014,Utilities
BBTCL,INE01EE01011,Industrials
RUSTOMJEE,INE263M01029,Consumer Discretionary
VINNY,INE01KI01027,Consumer Discretionary
AAATECH,INE0D0U01013,Services
FINIETF,INF109KC17L8,-
AMBOAGRI,INE0N6V01016,Fast Moving Consumer Goods
SIRCA,INE792Z01011,Consumer Discretionary
DHARMAJ,INE00OQ01016,Commodities
SARVESHWAR,INE324X01026,Fast Moving Consumer Goods
UNIPARTS,INE244O01017,Consumer Discretionary
GARGI,INE0NT601018,Consumer Discretionary
COMMOIETF,INF109KC19O8,-
SULA,INE142Q01026,Fast Moving Consumer Goods
AHL,INE00ZE01026,Financial Services
DRONACHRYA,INE0MQD01015,Services
LANDMARK,INE559R01029,Consumer Discretionary
IEL,INE059901020,Services
KFINTECH,INE138Y01010,Financial Services
ELIN,INE050401020,Consumer Discretionary
RADIANTCMS,INE855R01021,Services
AVEER,INE09BN01011,Fast Moving Consumer Goods
BANKETFADD,INF740KA1RX3,-
SAH,INE035801013,Industrials
REXSEAL,INE0MFT01014,Industrials
SVS,INE0MID01012,Consumer Discretionary
LOGICA,INE0BSU01018,Consumer Discretionary
KAMOPAINTS,INE0BTI01037,Consumer Discretionary
AARTIPHARM,INE0LRU01027,Healthcare
DHARNI,INE0M9Q01011,Financial Services
TRANSVOY,INE0MPU01011,Services
EARTH,INE0O4V01010,Industrials
ASHIKA,INE094B01013,Financial Services
BTML,INE0EEJ01023,Consumer Discretionary
NSLNISP,INE0NNS01018,Commodities
INDONG,INE0KN201016,Fast Moving Consumer Goods
HDFCBSE500,INF179KC1EZ4,-
HDFCSML250,INF179KC1FB2,-
HDFCMID150,INF179KC1HT0,-
SEALMATIC,INE0O4601016,Industrials
ROBU,INE0OLH01013,Consumer Discretionary
PATRON,INE0NPA01011,Commodities
SVJ,INE0JZS01010,Commodities
AMANAYA,INE0G1V01016,Commodities
RESGEN,INE0NYN01016,Energy
ITCONS,INE0O6A01019,Services
AIRAN,INE645W01026,Information Technology
DIVGIITTS,INE753U01022,Consumer Discretionary
PCL,INE0OKG01017,Fast Moving Consumer Goods
PSUBNKIETF,INF109KC10S8,-
SUDARSHAN,INE00TV01015,Commodities
GSLSU,INE0JSX01015,Consumer Discretionary
LABELKRAFT,INE0NLJ01011,Commodities
BRIGHT,INE0OMI01019,Consumer Discretionary
COMMAND,INE0LKQ01012,Industrials
DEVLAB,INE0NIJ01017,Consumer Discretionary
AXSENSEX,INF846K010Q0,-
LOWVOL,INF769K01JU9,-
JAFINANCE,INE825B01010,Financial Services
USK,INE0N0Y01013,Industrials
MAIDEN,INE0O1T01010,Industrials
EXHICON,INE0O8901016,Consumer Discretionary
AVALON,INE0LCL01028,Industrials
SANCODE,INE0P7001013,Information Technology
BLAL,INE0N7W01012,Consumer Discretionary
RHL,INE508K01013,Consumer Discretionary
RETINA,INE0NTC01019,Consumer Discretionary
MANKIND,INE634S01028,Healthcare
INNOKAIZ,INE0LDI01022,Consumer Discretionary
AVG,INE680Z01018,Services
ATALREAL,INE0ALR01029,Consumer Discretionary
PIGL,INE557Z01018,Industrials
SWATIPRO,INE210F01016,Financial Services
PAVNAIND,INE07S101020,Consumer Discretionary
HSIL,INE0GYI01028,Healthcare
SIGMA,INE0A0S01010,Information Technology
GHCLTEXTIL,INE0PA801013,Consumer Discretionary
MKPL,INE964W01021,Fast Moving Consumer Goods
CFF,INE0NJ001013,Industrials
COMRADE,INE0NXA01015,Consumer Discretionary
IKIO,INE0LOJ01019,Consumer Discretionary
SONALIS,INE0N5O01013,Fast Moving Consumer Goods
BIZOTIC,INE0OJ401014,Consumer Discretionary
ASIAN,INE04Z101016,Consumer Discretionary
COSMICCRF,INE0ORA01015,Industrials
HMAAGRO,INE0ECP01024,Fast Moving Consumer Goods
URAVI,INE568Z01015,Consumer Discretionary
VEEFIN,INE0Q0M01015,Information Technology
IDEAFORGE,INE349Y01013,Industrials
CYIENTDLM,INE055S01018,Industrials
MACIND,INE01BT01015,Commodities
ITETFADD,INF740KA1SX1,-
SENCO,INE602W01019,Consumer Discretionary
ALPHAIND,INE0NZF01019,Industrials
ACCELERATE,INE0POP01017,Information Technology
KAKA,INE0P3N01018,Industrials
JIOFIN,INE758E01017,Financial Services
AHASOLAR,INE0NEV01011,Consumer Discretionary
UTKARSHBNK,INE735W01017,Financial Services
ASARFI,INE0DN001027,Healthcare
BANKETF,INF769K01KR3,-
NETWEB,INE0NT901020,Information Technology
SENSEXADD,INF740KA1SZ6,-
PSUBANKADD,INF740KA1SY9,-
PVTBANKADD,INF740KA1TA7,-
YATHARTH,INE0JO301016,Healthcare
INNOVATUS,INE0LYO01018,Consumer Discretionary
NIITMTS,INE342G01023,Consumer Discretionary
KHAZANCHI,INE0OWC01011,Consumer Discretionary
ATL,INE0NN701020,Services
TREL,INE0O3901029,Services
QUAL30IETF,INF109KC18V5,-
REDTAPE,INE0LXT01019,Consumer Discretionary
VLEGOV,INE03HW01020,Information Technology
SBFC,INE423Y01016,Financial Services
CONCORDBIO,INE338H01029,Healthcare
DPWIRES,INE864X01013,Industrials
SHELTER,INE013V01011,Healthcare
TVSSCS,INE395N01027,Services
PYRAMID,INE0MIS01010,Industrials
SHOORA,INE0OJZ01019,Consumer Discretionary
BONDADA,INE0Q8P01011,Telecommunication
AEROFLEX,INE024001021,Industrials
VPRPL,INE0AE001013,Industrials
NIFMID150,INF789F1AYX9,-
SHRAAITECH,INE489B01023,Information Technology
RISHABH,INE0N2P01017,Industrials
RATNAVEER,INE05CZ01011,Industrials
KAHAN,INE04T901017,Industrials
JLHL,INE682M01012,Healthcare
RRKABEL,INE777K01022,Industrials
MESON,INE0OYE01013,Industrials
EMSLIMITED,INE0OV601013,Utilities
SAMHI,INE08U801020,Consumer Discretionary
ZAGGLE,INE07K301024,Information Technology
SOUTHWEST,INE980Y01015,Energy
NAVINIFTY,INF959L01HI3,-
NUVAMA,INE531F01015,Financial Services
KALAMANDIR,INE438K01021,Consumer Discretionary
SIGNATURE,INE903U01023,Consumer Discretionary
TECHKGREEN,INE0P4P01011,Services
YATRA,INE0JR601024,Consumer Discretionary
ARCL,INE372M01010,Commodities
JSWINFRA,INE880J01026,Services
MVGJL,INE0KNT01012,Consumer Discretionary
UDS,INE851I01011,Services
ORGANICREC,INE0MIO01019,Utilities
VALIANTLAB,INE0JWS01017,Healthcare
SENSEXETF,INF769K01KT9,-
CCAL,INE0M7501019,Fast Moving Consumer Goods
SUNITATOOL,INE0Q1S01010,Industrials
VIVAA,INE0PA601017,Consumer Discretionary
PLAZACABLE,INE0INJ01017,Industrials
IRMENERGY,INE07U701015,Energy
ITETF,INF769K01KV5,-
ALPHAETF,INF769K01KU7,-
MAXESTATES,INE03EI01018,Consumer Discretionary
BLUEJET,INE0KBH01020,Healthcare
VPL,INE0Q6901013,Services
CELLO,INE0LMW01024,Consumer Discretionary
KKSHL,INE0OH401016,Healthcare
HONASA,INE0J5401028,Fast Moving Consumer Goods
MISHDESIGN,INE0QI101019,Consumer Discretionary
ESAFSFB,INE818W01011,Financial Services
PROTEAN,INE004A01022,Information Technology
ASKAUTOLTD,INE491J01022,Consumer Discretionary
KALYANI,INE0N6U01018,Industrials
ARROWHEAD,INE0PP401015,Industrials
IREDA,INE202E01016,Financial Services
FEDFINA,INE007N01010,Financial Services
TATATECH,INE142M01025,Information Technology
GANDHAR,INE717W01049,Energy
FLAIR,INE00Y201027,Fast Moving Consumer Goods
SPL,INE0RDR01012,Industrials
DEEPAKCHEM,INE0RDM01013,Commodities
AMIC,INE0P9J01013,Industrials
BAJEL,INE0KQN01018,Utilities
INDIASHLTR,INE922K01024,Financial Services
DOMS,INE321T01012,Fast Moving Consumer Goods
INOXINDIA,INE616N01034,Industrials
SIYARAM,INE0QSK01017,Industrials
BENCHMARK,INE0Q2Z01013,Information Technology
MOTISONS,INE0FRK01012,Consumer Discretionary
SURAJEST,INE843S01025,Consumer Discretionary
MUTHOOTMF,INE046W01019,Financial Services
SMARITIME,INE0PSJ01011,Services
HAPPYFORGE,INE330T01021,Industrials
MUFTI,INE220Q01020,Consumer Discretionary
SHANTIDENM,INE0QZQ01019,Consumer Discretionary
RBZJEWEL,INE0PEQ01016,Consumer Discretionary
AZAD,INE02IJ01035,Industrials
SUNCLAY,INE0Q3R01026,Consumer Discretionary
INNOVACAP,INE0DUT01020,Healthcare
AIKPIPES,INE0QFT01015,Industrials
MCPL,INE0A6N01026,Consumer Discretionary
SBVCL,INE0RNZ01014,Industrials
DIGIDRIVE,INE0PSC01024,Consumer Discretionary
SHILINDORE,INE0MGS01014,Consumer Discretionary
JYOTICNC,INE980O01024,Industrials
SWANAGRO,INE0GEN01012,Consumer Discretionary
SHREE,INE0QIS01011,Industrials
MEDIASSIST,INE456Z01021,Financial Services
SHPLPUNE,INE07G501017,Consumer Discretionary
QLL,INE0Q1R01012,Services
NIFTYBETF,INF0QA701722,-
BANKBETF,INF0QA701714,-
EUPHORIAIT,INE0PYT01018,Information Technology
EPACK,INE0G5901015,Consumer Discretionary
NOVAAGRI,INE02H701025,Commodities
BRISK,INE0Q6L01014,Information Technology
NIFITETF,INF789F1AZD8,-
HARSHDEEP,INE0OLZ01015,Fast Moving Consumer Goods
MCFL,INE0R5Z01015,Fast Moving Consumer Goods
BLSE,INE0NLT01010,Information Technology
GPSL,INE0QZF01012,Industrials
HEALTHADD,INF740KA1UF4,-
HDFCPSUBK,INF179KC1HW4,-
PARKHOTELS,INE988S01028,Consumer Discretionary
JGTL,INE0QXV01014,Industrials
SIGNPOST,INE0KGZ01021,Consumer Discretionary
JSFB,INE953L01027,Financial Services
RPTECH,INE0J1F01024,Information Technology
CAPITALSFB,INE646H01017,Financial Services
RUDRAGAS,INE0OYK01010,Industrials
ENTERO,INE010601016,Consumer Discretionary
LICNMID100,INF767K01RN1,-
VSTL,INE0QTF01015,Industrials
JUNIPER,INE696F01016,Consumer Discretionary
SMALLCAP,INF769K01LC3,-
GPTHEALTH,INE486R01017,Healthcare
EXICOM,INE777F01014,Industrials
PLATIND,INE0PT501018,Commodities
MUKKA,INE0CG401037,Fast Moving Consumer Goods
RKSWAMY,INE0NQ801033,Consumer Discretionary
JGCHEM,INE0MB501011,Commodities
KOURA,INE0M8R01011,Consumer Discretionary
GOPAL,INE0L9R01028,Fast Moving Consumer Goods
PESB,INE510U01018,Financial Services
SCILAL,INE0PB301013,Financial Services
ROYAL,INE0QQG01019,Healthcare
PVSL,INE772T01024,Consumer Discretionary
KRYSTAL,INE0QN801017,Services
KPGEL,INE0QVH01025,Industrials
CHATHA,INE0AH901011,Fast Moving Consumer Goods
GCONNECT,INE0QHY01011,Services
VRUDDHI,INE0OMZ01013,Industrials
SRM,INE0R6Z01013,Industrials
JAYKAILASH,INE0MSS01019,Fast Moving Consumer Goods
DPABHUSHAN,INE266Y01019,Consumer Discretionary
BHARTIHEXA,INE343G01021,Telecommunication
GVL,INE0S0701019,Energy
FAALCON,INE0Q9W01015,Industrials
SHIVAM,INE0SGR01013,Fast Moving Consumer Goods
EMMFORCE,INE0SDC01012,Consumer Discretionary
JNKINDIA,INE0OAF01028,Industrials
VARYAA,INE0R6801013,Consumer Discretionary
AMKAY,INE0QSB01016,Healthcare
SAI,INE0QXT01018,Consumer Discretionary
STAL,INE0RGM01016,Industrials
INDGN,INE065X01017,Healthcare
FTL,INE0QOQ01013,Consumer Discretionary
TBOTEK,INE673O01025,Consumer Discretionary
TGIF,INE0SMU01015,Fast Moving Consumer Goods
AADHARHFC,INE883F01010,Financial Services
AZTEC,INE0SCB01016,Information Technology
PIOTEX,INE0R4W01015,Consumer Discretionary
GODIGIT,INE03JT01014,Financial Services
MIDSMALL,INF769K01LJ8,-
AWFIS,INE108V01019,Services
ASSOCIATED,INE0RIQ01013,Industrials
BOROSCI,INE02L001032,Industrials
ADTECH,INE257C01014,Industrials
TOTEM,INE0TT901016,Industrials
KRONOX,INE0ATZ01017,Commodities
MAGENTA,INE0QZ901011,Consumer Discretionary
SATTRIX,INE0QUV01010,Information Technology
3CIT,INE0R7D01018,Information Technology
PURPLEFIN,INE0CYK01015,Financial Services
IXIGO,INE0HV901016,Consumer Discretionary
MID150CASE,INF0R8F01059,-
TOP100CASE,INF0R8F01067,-
COTFAB,INE0S0I01011,Consumer Discretionary
BBNPNBETF,INF251K01TL6,-
RETAIL,INE03DD01011,Consumer Discretionary
DEEDEV,INE841L01016,Industrials
GEMENVIRO,INE0RUJ01013,Utilities
AFIL,INE916Y01019,Financial Services
DFPL,INE0S6R01027,Fast Moving Consumer Goods
STANLEY,INE01A001028,Consumer Discretionary
ABDL,INE552Z01027,Fast Moving Consumer Goods
VRAJ,INE0S2V01010,Commodities
SENSEXIETF,INF346A01034,Financial Services
TATAMTRDVR,IN9155A01020,Consumer Discretionary
FELDVR,IN9623B01058,Consumer Discretionary
JISLDVREQS,IN9175A01010,Industrials
GATECHDVR,INE224E01036,Financial Services
KARURVYSYA,INE036D01028,Financial Services
TIDEWATER,INE484C01030,Energy
AMRUTANJAN,INE098F01031,Healthcare
XPROINDIA,INE445C01015,Industrials
HISARMETAL,INE598C01011,Industrials
BHARATRAS,INE838B01013,Commodities
FACT,INE188A01015,Commodities
GINNIFILA,INE424C01010,Consumer Discretionary
SPIC,INE147A01011,Commodities
DENORA,INE244A01016,Industrials
KAVVERITEL,INE641C01019,Telecommunication
SAKSOFT,INE667G01023,Information Technology
SALONA,INE498E01010,Consumer Discretionary
EQUIPPP,INE217G01035,Information Technology
ANDHRSUGAR,INE715B01021,Commodities
IMPAL,INE547E01014,Consumer Discretionary
KCP,INE805C01028,Commodities
KHAITANLTD,INE731C01018,Consumer Discretionary
RADAAN,INE874F01027,Consumer Discretionary
SUNDARMFIN,INE660A01013,Financial Services
SUNDRMBRAK,INE073D01013,Consumer Discretionary
WHEELS,INE715A01015,Consumer Discretionary
LAMBODHARA,INE112F01022,Consumer Discretionary
MAITHANALL,INE683C01011,Commodities
ORISSAMINE,INE725E01024,Commodities
NIFTYBEES,INF204KB14I2,Financial Services
JUNIORBEES,INF732E01045,Financial Services
BANKBEES,INF204KB15I9,Financial Services
PSUBANK,INF373I01023,Financial Services
PSUBNKBEES,INF204KB16I7,Financial Services
SHARIABEES,INF732E01128,Financial Services
QNIFTY,INF082J01028,Financial Services
MOM50,INF247L01536,Financial Services
MADRASFERT,INE414A01015,Commodities
BANKNIFTY1,INF174K01F59,-
SETFNIFBK,INF200KA1580,-
SETFNIF50,INF200KA1FS1,-
GUJTLRM-RE,INE145J20016,-
SPRIGHT-RE,INE179O20015,-
HASJUICE,INE888Q01016,-
WEBSL,INE562Q01017,-
ADHIRAJ,INE067R01015,-
AIRTELPP,IN9397D01014,-
AURUMPP,IN9898S01027,-
IBULPP,IN9148I01010,-
SKIPPERPP,IN9439E01012,-
SAPPLPP,IN9185C01015,-
YARNPP,IN9564C01011,-
IYKOTPP,IN9079L01011,-
SAVFIPP,IN9304E01018,-
SOLARAPP,IN9624Z01014,-
AAKASH,INE087Z01024,
AARON,INE721Z01010,
AARVI,INE754X01016,
ABMINTLLTD,INE251C01025,
ACCURACY,INE648Z01023,
ACEINTEG,INE543V01017,
AGROPHOS,INE740V01019,
AHLADA,INE00PV01013,
AIROLAM,INE801L01010,
AJOONI,INE820Y01021,
AKASH,INE737W01013,
AKG,INE00Y801016,
ANTGRAPHIC,INE414B01021,
APOLSINHOT,INE451F01024,
ARTNIRMAN,INE738V01013,
ARVEE,INE006Z01016,
ASPINWALL,INE991I01015,
BALAXI,INE618N01022,
BANKA,INE862Y01015,
BSE,INE118H01025,
BSHSL,INE032Z01020,
CDSL,INE736A01011,
CONSOFINVT,INE025A01027,
CREATIVE,INE985W01018,
CROWN,INE491V01019,
DANGEE,INE688Y01022,
DIL,INE411Y01011,
DPSCLTD,INE360C01024,
E2E,INE255Z01019,
EIFFL,INE546V01010,
ELGIRUBCO,INE819L01012,
FOCUS,INE593W01028,
GANGAFORGE,INE691Z01023,
GEEKAYWIRE,INE669X01024,
GKWLIMITED,INE528A01020,
GLOBAL,INE291W01029,
GLOBE,INE581X01021,
GODHA,INE925Y01036,
GROBTEA,INE646C01018,
GTECJAINX,INE586X01012,
GVPTECH,INE382T01030,
HECPROJECT,INE558R01013,
HINDCON,INE642Y01029,
ICEMAKE,INE520Y01019,
IRISDOREME,INE01GN01025,
JAIPURKURT,INE696V01013,
JASH,INE039O01011,
JMA,INE412C01023,
JOCIL,INE839G01010,
KALYANI,INE610E01010,
KAPSTON,INE542Z01010,
KOTARISUG,INE419A01022,
KOTHARIPET,INE720A01015,
KRISHANA,INE506W01012,
KRITIKA,INE00Z501029,
KSHITI-RE,INE013820019,
KSHITIJPOL,INE013801027,
LAGNAM,INE548Z01017,
LATTEYS,INE262Z01023,
LAXMICOT,INE801V01019,
LEXUS,INE500X01013,
LFIC,INE850E01012,
LGHL,INE258Y01016,
LIBAS,INE908V01012,
MACPOWER,INE155Z01011,
MAHESHWARI,INE263W01010,
MARINE,INE01JE01028,
MARSHALL,INE00SZ01018,
MASKINVEST,INE885F01015,
MBAPL,INE900L01010,
MCL,INE813V01022,
MGEL,INE0APB01024,
MITCON,INE828O01033,
MITCON-RE,INE828O20017,
MITTAL,INE997Y01027,
MMP,INE511Y01018,
MOKSH,INE514Y01020,
NBIFIN,INE365I01020,
NDGL,INE756C01015,
NIRAJISPAT,INE326T01011,
NITIRAJ,INE439T01012,
NRL,INE0JM501013,
ONEPOINT,INE840Y01029,
OSIAHYPER,INE06IR01021,
OSWALSEEDS,INE00IK01029,
PANACHE,INE895W01019,
PANSARI,INE697V01011,
PAR,INE04LG01015,
PKTEA,INE431F01018,
PRECOT,INE283A01014,
PRITI,INE974Z01015,
RAJMET,INE00KV01022,
REPL,INE364Z01019,
RKEC,INE786W01010,
RPPL,INE760W01015,
SAGARDEEP,INE976T01013,
SAKAR,INE732S01012,
SANGINITA,INE753W01010,
SERVOTECH,INE782X01033,
SHANTI,INE933X01016,
SHRADHA,INE715Y01023,
SHRENIK,INE632X01030,
SHRIPISTON,INE526E01018,
SIKKO,INE112X01017,
SILGO,INE01II01013,
SILLYMONKS,INE203Y01012,
SINTERCOM,INE129Z01016,
SONAMLTD,INE00LM01029,
SPCENET,INE970N01027,
SRPL,INE008Z01020,
STEELCITY,INE395H01011,
SUMIT,INE748Z01013,
SUNDARMHLD,INE202Z01029,
SUPREMEENG,INE319Z01021,
SUULD,INE591Q01016,
SVLL,INE00CE01017,
TARACHAND,INE555Z01012,
TEMBO,INE869Y01010,
THEJO,INE121N01019,
TIRUPATIFL,INE319Y01024,
TOTAL,INE336X01012,
TOUCHWOOD,INE486Y01013,
UNIINFO,INE481Z01011,
UNITEDPOLY,INE368U01011,
UNITEDTEA,INE458F01011,
UNIVASTU,INE562X01013,
VAISHALI,INE972X01014,
VARDHACRLC,INE116G01013,
VERTOZ,INE188Y01015,
WEALTH,INE658T01017,
WIPL,INE215F01023,
WORTH,INE196Y01018,
ZOTA,INE358U01012,
GMRAIRPORT,INE776C01039,Services
ABREL,INE055A01016,Forest Materials
